name,distance,moving_time,elapsed_time,gear_id,total_elevation_gain,type,sport_type,average_speed,max_speed,summary_polyline,start_date,timezone,elev_high,elev_low,average_heartrate,max_heartrate,average_cadence,moving_hours,moving_mins,elapsed_hours,elapsed_mins,total_moving_time,total_elapsed_time,average_pace
Morning Run,4.0115090389,41.8,41.8,0,71.0,Run,Run,5.8,8.9,0,2022-03-29T10:06:20Z,(GMT-05:00) America/New_York,128.0,29.0,0.0,0.0,82.5,0.0,41.8,0.0,41.8,41.8,41.8,10:25
Lunch Run,4.0628342835,40.56666666666667,40.7,0,147.0,Run,Run,6.0,8.7,0,2022-03-27T16:25:47Z,(GMT-05:00) America/New_York,67.0,-3.0,0.0,0.0,82.4,0.0,40.56666666666667,0.0,40.7,40.56666666666667,40.7,10:01
Afternoon Run,10.014636407,109.5,111.06666666666666,0,315.0,Run,Run,5.5,9.2,0,2022-03-26T20:44:02Z,(GMT-05:00) America/New_York,119.0,48.0,0.0,0.0,81.0,1.0,49.5,1.0,51.06666666666666,109.5,111.06666666666666,11:05
60 min Power Zone Endurance Ride with Matt Wilpers,16.1299833777,59.93333333333333,59.93333333333333,0,0.0,Ride,Ride,16.1,21.6,0,2022-03-25T20:18:27Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,87.7,0.0,59.93333333333333,0.0,59.93333333333333,59.93333333333333,59.93333333333333,3:43
Afternoon Run,4.0074701273999995,39.9,39.9,0,60.0,Run,Run,6.0,8.5,0,2022-03-24T21:20:26Z,(GMT-05:00) America/New_York,53.0,24.0,0.0,0.0,83.1,0.0,39.9,0.0,39.9,39.9,39.9,9:57
30 min Power Zone Endurance Pop Ride with Matt Wilpers,7.7599917335,29.966666666666665,29.966666666666665,0,0.0,Ride,Ride,15.5,18.0,0,2022-03-23T20:36:10Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,91.1,0.0,29.966666666666665,0.0,29.966666666666665,29.966666666666665,29.966666666666665,3:52
Morning Run,6.2357686705,63.4,63.46666666666667,0,196.0,Run,Run,5.9,9.2,0,2022-03-23T09:43:04Z,(GMT-05:00) America/New_York,43.0,17.0,0.0,0.0,83.3,1.0,3.3999999999999986,1.0,3.4666666666666686,63.4,63.46666666666667,10:11
Morning Run,4.0087128694,40.85,41.11666666666667,0,67.0,Run,Run,5.9,8.9,0,2022-03-22T09:58:11Z,(GMT-05:00) America/New_York,49.0,20.0,0.0,0.0,82.7,0.0,40.85,0.0,41.11666666666667,40.85,41.11666666666667,10:15
45 min Power Zone Endurance Ride with Denis Morton,11.9199463043,44.96666666666667,44.96666666666667,0,0.0,Ride,Ride,15.9,18.0,0,2022-03-20T21:37:00Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,87.9,0.0,44.96666666666667,0.0,44.96666666666667,44.96666666666667,44.96666666666667,3:46
Morning Run,10.125986090200001,116.41666666666667,117.73333333333333,0,480.0,Run,Run,5.2,10.7,0,2022-03-19T13:31:43Z,(GMT-05:00) America/New_York,262.0,73.0,0.0,0.0,77.3,1.0,56.41666666666667,1.0,57.733333333333334,116.41666666666667,117.73333333333333,11:38
60 min Power Zone Endurance Ride with Matt Wilpers,15.989988491400002,59.93333333333333,59.93333333333333,0,0.0,Ride,Ride,16.0,18.0,0,2022-03-18T09:15:38Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,86.8,0.0,59.93333333333333,0.0,59.93333333333333,59.93333333333333,59.93333333333333,3:45
15 min Stacking Stuffer: Low Impact Ride with Matt Wilpers,3.4499760662,14.966666666666667,14.966666666666667,0,0.0,Ride,Ride,13.8,18.0,0,2022-03-17T20:40:08Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,84.1,0.0,14.966666666666667,0.0,14.966666666666667,14.966666666666667,14.966666666666667,4:20
Morning Run,3.0056958012,31.466666666666665,31.466666666666665,0,44.0,Run,Run,5.7,8.1,0,2022-03-17T10:01:43Z,(GMT-05:00) America/New_York,36.0,-14.0,0.0,0.0,82.1,0.0,31.466666666666665,0.0,31.466666666666665,31.466666666666665,31.466666666666665,10:28
Morning Run,4.0147401681,42.68333333333333,42.85,0,53.0,Run,Run,5.6,7.8,0,2022-03-16T09:58:58Z,(GMT-05:00) America/New_York,51.0,25.0,0.0,0.0,82.0,0.0,42.68333333333333,0.0,42.85,42.68333333333333,42.85,10:40
Morning Run,3.0111017289,31.733333333333334,31.733333333333334,0,48.0,Run,Run,5.7,7.4,0,2022-03-15T10:02:26Z,(GMT-05:00) America/New_York,40.0,4.0,0.0,0.0,82.7,0.0,31.733333333333334,0.0,31.733333333333334,31.733333333333334,31.733333333333334,10:32
Treadmill,1.3000324062,30.05,30.05,0,0.0,Hike,Hike,2.6,0.0,0,2022-03-13T21:00:00Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,0.0,0.0,30.05,0.0,30.05,30.05,30.05,23:07
Lunch Run,4.5112155971000005,45.083333333333336,46.36666666666667,0,97.0,Run,Run,6.0,9.2,0,2022-03-13T15:39:52Z,(GMT-05:00) America/New_York,24.0,-7.0,0.0,0.0,83.0,0.0,45.083333333333336,0.0,46.36666666666667,45.083333333333336,46.36666666666667,10:17
60 min Power Zone Endurance Ride with Matt Wilpers,16.1199171675,59.983333333333334,59.983333333333334,0,0.0,Ride,Ride,16.1,18.0,0,2022-03-12T20:34:10Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,89.4,0.0,59.983333333333334,0.0,59.983333333333334,59.983333333333334,59.983333333333334,3:43
Morning Run,8.0398572319,94.46666666666667,96.15,0,222.0,Run,Run,5.1,8.9,0,2022-03-12T14:01:23Z,(GMT-05:00) America/New_York,152.0,42.0,0.0,0.0,81.3,1.0,34.46666666666667,1.0,36.150000000000006,94.46666666666667,96.15,11:58
5 min Cool Down Ride with Olivia Amato,1.2999702691,4.95,4.95,0,0.0,Ride,Ride,15.8,18.0,0,2022-03-11T22:37:08Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,87.7,0.0,4.95,0.0,4.95,4.95,4.95,3:48
45 min Power Zone Endurance Classic Rock with Ben Alldis,12.099957483,44.96666666666667,44.96666666666667,0,0.0,Ride,Ride,16.1,18.0,0,2022-03-11T21:51:21Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,87.5,0.0,44.96666666666667,0.0,44.96666666666667,44.96666666666667,44.96666666666667,3:43
30 min Power Zone Endurance 90s Ride with Ben Alldis,7.8799784736000005,29.966666666666665,29.966666666666665,0,0.0,Ride,Ride,15.8,18.0,0,2022-03-10T22:52:08Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,90.1,0.0,29.966666666666665,0.0,29.966666666666665,29.966666666666665,29.966666666666665,3:48
Afternoon Run,4.073708276,40.11666666666667,40.11666666666667,0,83.0,Run,Run,6.1,10.1,0,2022-03-10T21:59:39Z,(GMT-05:00) America/New_York,76.0,35.0,0.0,0.0,83.1,0.0,40.11666666666667,0.0,40.11666666666667,40.11666666666667,40.11666666666667,9:51
Afternoon Run,4.2667061086,41.766666666666666,42.03333333333333,0,33.0,Run,Run,6.1,10.1,0,2022-03-09T22:11:17Z,(GMT-05:00) America/New_York,89.0,17.0,0.0,0.0,83.8,0.0,41.766666666666666,0.0,42.03333333333333,41.766666666666666,42.03333333333333,9:51
Afternoon Run,2.0128070803,19.15,19.216666666666665,0,30.0,Run,Run,6.3,8.7,0,2022-03-08T22:37:42Z,(GMT-05:00) America/New_York,30.0,9.0,0.0,0.0,84.8,0.0,19.15,0.0,19.216666666666665,19.15,19.216666666666665,9:33
20 min Recovery Ride with Matt Wilpers,4.4500105536,19.983333333333334,19.983333333333334,0,0.0,Ride,Ride,13.4,14.4,0,2022-03-06T21:42:44Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,94.1,0.0,19.983333333333334,0.0,19.983333333333334,19.983333333333334,19.983333333333334,4:29
Treadmill,0.980523438,25.116666666666667,25.116666666666667,0,0.0,Hike,Hike,2.3,2.7,0,2022-03-06T20:50:54Z,(GMT-05:00) America/New_York,236.7,0.6,0.0,0.0,0.0,0.0,25.116666666666667,0.0,25.116666666666667,25.116666666666667,25.116666666666667,25:37
Afternoon Run,3.9274996797,39.93333333333333,40.06666666666667,0,32.0,Run,Run,5.9,9.2,0,2022-03-06T19:36:00Z,(GMT-05:00) America/New_York,19.0,4.0,0.0,0.0,82.6,0.0,39.93333333333333,0.0,40.06666666666667,39.93333333333333,40.06666666666667,10:12
Morning Run,8.2391930487,91.01666666666667,92.08333333333333,0,383.0,Run,Run,5.4,10.7,0,2022-03-05T14:47:54Z,(GMT-05:00) America/New_York,159.0,61.0,0.0,0.0,81.0,1.0,31.016666666666666,1.0,32.08333333333333,91.01666666666667,92.08333333333333,11:11
45 min Power Zone Endurance 90s Ride with Matt Wilpers,11.889996222099999,44.93333333333333,44.93333333333333,0,0.0,Ride,Ride,15.9,18.0,0,2022-03-04T22:53:30Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,90.6,0.0,44.93333333333333,0.0,44.93333333333333,44.93333333333333,44.93333333333333,3:47
Afternoon Run,3.0508694728999997,30.05,30.1,0,60.0,Run,Run,6.1,8.5,0,2022-03-03T22:23:02Z,(GMT-05:00) America/New_York,55.0,22.0,0.0,0.0,84.9,0.0,30.05,0.0,30.1,30.05,30.1,9:52
30 min Pop Punk Ride with Bradley Rose,8.1699723193,29.933333333333334,29.933333333333334,0,0.0,Ride,Ride,16.4,21.6,0,2022-03-02T22:45:53Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,84.8,0.0,29.933333333333334,0.0,29.933333333333334,29.933333333333334,29.933333333333334,3:40
Afternoon Run,3.5178919165,35.083333333333336,35.083333333333336,0,69.0,Run,Run,6.0,8.3,0,2022-03-02T21:58:02Z,(GMT-05:00) America/New_York,51.0,25.0,0.0,0.0,84.1,0.0,35.083333333333336,0.0,35.083333333333336,35.083333333333336,35.083333333333336,9:58
20 min Low Impact Ride with Leanne Hainsby,5.0099900988,19.95,19.95,0,0.0,Ride,Ride,15.1,18.0,0,2022-02-26T19:32:55Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,84.6,0.0,19.95,0.0,19.95,19.95,19.95,3:59
Morning Run,7.5299601893,83.76666666666667,86.11666666666666,0,347.0,Run,Run,5.4,9.4,0,2022-02-26T14:07:38Z,(GMT-05:00) America/New_York,121.0,14.0,0.0,0.0,83.5,1.0,23.766666666666666,1.0,26.11666666666666,83.76666666666667,86.11666666666666,11:26
5 min Cool Down Ride with Matt Wilpers,1.1499713097,4.95,4.95,0,0.0,Ride,Ride,13.9,15.4,0,2022-02-25T11:41:05Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,93.1,0.0,4.95,0.0,4.95,4.95,4.95,4:18
45 min Power Zone Ride with Denis Morton,11.9599625967,44.95,44.95,0,0.0,Ride,Ride,16.0,21.6,0,2022-02-25T10:55:12Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,86.9,0.0,44.95,0.0,44.95,44.95,44.95,3:46
30 min Low Impact Ride with Denis Morton,7.5199561162,29.95,29.95,0,0.0,Ride,Ride,15.1,18.0,0,2022-02-24T22:00:23Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,85.7,0.0,29.95,0.0,29.95,29.95,29.95,3:59
Morning Run,3.4022547733999997,35.05,35.05,0,114.0,Run,Run,5.8,8.3,0,2022-02-24T11:06:26Z,(GMT-05:00) America/New_York,42.0,-23.0,0.0,0.0,83.5,0.0,35.05,0.0,35.05,35.05,35.05,10:18
5 min Cool Down Ride with Christine D'Ercole,1.2400079676,4.983333333333333,4.983333333333333,0,0.0,Ride,Ride,14.9,18.0,0,2022-02-24T00:44:07Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,87.3,0.0,4.983333333333333,0.0,4.983333333333333,4.983333333333333,4.983333333333333,4:01
45 min Power Zone Ride with Matt Wilpers,12.3499350363,44.983333333333334,44.983333333333334,0,0.0,Ride,Ride,16.5,21.6,0,2022-02-23T23:59:44Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,89.0,0.0,44.983333333333334,0.0,44.983333333333334,44.983333333333334,44.983333333333334,3:39
Morning Run,4.2745975203,45.0,45.06666666666667,0,57.0,Run,Run,5.7,9.6,0,2022-02-23T10:59:44Z,(GMT-05:00) America/New_York,60.0,28.0,0.0,0.0,83.1,0.0,45.0,0.0,45.06666666666667,45.0,45.06666666666667,10:33
Morning Run,3.3120317042,35.06666666666667,35.06666666666667,0,93.0,Run,Run,5.7,6.9,0,2022-02-22T11:01:24Z,(GMT-05:00) America/New_York,40.0,-29.0,0.0,0.0,83.1,0.0,35.06666666666667,0.0,35.06666666666667,35.06666666666667,35.06666666666667,10:35
60 min Power Zone Endurance Ride with Matt Wilpers,15.869939614200002,59.95,59.95,0,0.0,Ride,Ride,15.9,21.6,0,2022-02-20T20:10:04Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,89.1,0.0,59.95,0.0,59.95,59.95,59.95,3:47
Lunch Run,3.499561472,34.85,35.083333333333336,0,92.0,Run,Run,6.0,8.9,0,2022-02-20T16:30:21Z,(GMT-05:00) America/New_York,74.0,13.0,0.0,0.0,84.1,0.0,34.85,0.0,35.083333333333336,34.85,35.083333333333336,10:02
Morning Run,6.741440390299999,74.85,75.66666666666667,0,408.0,Run,Run,5.4,9.8,0,2022-02-19T14:56:45Z,(GMT-05:00) America/New_York,223.0,78.0,0.0,0.0,80.6,1.0,14.849999999999994,1.0,15.666666666666671,74.85,75.66666666666667,11:13
45 min Power Zone Endurance Ride with Matt Wilpers,11.9999788891,44.983333333333334,44.983333333333334,0,0.0,Ride,Ride,16.0,18.0,0,2022-02-18T11:40:10Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,85.6,0.0,44.983333333333334,0.0,44.983333333333334,44.983333333333334,44.983333333333334,3:45
30 min Low Impact Ride with Bradley Rose,7.5499683355,29.95,29.95,0,0.0,Ride,Ride,15.1,18.0,0,2022-02-17T22:53:57Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,80.3,0.0,29.95,0.0,29.95,29.95,29.95,3:58
Afternoon Run,3.4013848540000002,35.05,35.05,0,74.0,Run,Run,5.8,8.5,0,2022-02-17T22:02:46Z,(GMT-05:00) America/New_York,40.0,10.0,0.0,0.0,81.9,0.0,35.05,0.0,35.05,35.05,35.05,10:18
5 min Spice Girls Cool Down Ride with Leanne Hainsby,1.2400079676,4.966666666666667,4.966666666666667,0,0.0,Ride,Ride,15.0,18.0,0,2022-02-16T23:40:25Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,79.7,0.0,4.966666666666667,0.0,4.966666666666667,4.966666666666667,4.966666666666667,4:00
30 min EMINEM Ride with Denis Morton,8.8099844493,29.95,29.95,0,0.0,Ride,Ride,17.6,24.0,0,2022-02-16T23:08:53Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,80.7,0.0,29.95,0.0,29.95,29.95,29.95,3:24
10 min Britney Spears Warm Up Ride with Cody Rigsby,2.4399996428,9.966666666666667,9.966666666666667,0,0.0,Ride,Ride,14.7,18.0,0,2022-02-16T22:56:18Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,94.1,0.0,9.966666666666667,0.0,9.966666666666667,9.966666666666667,9.966666666666667,4:05
Afternoon Run,3.7069129747,37.96666666666667,38.1,0,72.0,Run,Run,5.9,9.4,0,2022-02-16T22:01:23Z,(GMT-05:00) America/New_York,39.0,8.0,0.0,0.0,84.2,0.0,37.96666666666667,0.0,38.1,37.96666666666667,38.1,10:17
Afternoon Run,3.3778348931,35.083333333333336,35.083333333333336,0,71.0,Run,Run,5.8,7.6,0,2022-02-15T22:20:55Z,(GMT-05:00) America/New_York,38.0,-17.0,0.0,0.0,83.1,0.0,35.083333333333336,0.0,35.083333333333336,35.083333333333336,35.083333333333336,10:23
60 min Power Zone Endurance Ride with Matt Wilpers,16.059954866,59.95,59.95,0,0.0,Ride,Ride,16.1,21.6,0,2022-02-13T21:00:07Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,85.8,0.0,59.95,0.0,59.95,59.95,59.95,3:44
Lunch Run,3.4132530401000003,35.016666666666666,37.083333333333336,0,73.0,Run,Run,5.8,7.2,0,2022-02-13T16:56:14Z,(GMT-05:00) America/New_York,51.0,-55.0,0.0,0.0,83.7,0.0,35.016666666666666,0.0,37.083333333333336,35.016666666666666,37.083333333333336,10:52
5 min Cool Down Ride with Ben Alldis,1.3099743421999999,4.95,4.95,0,0.0,Ride,Ride,15.9,18.0,0,2022-02-12T23:21:34Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,78.7,0.0,4.95,0.0,4.95,4.95,4.95,3:47
45 min Power Zone Endurance Ride with Ben Alldis,12.039933044400001,44.96666666666667,44.96666666666667,0,0.0,Ride,Ride,16.1,21.6,0,2022-02-12T22:36:12Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,86.7,0.0,44.96666666666667,0.0,44.96666666666667,44.96666666666667,44.96666666666667,3:44
Morning Run,5.3240931392999995,62.733333333333334,63.7,0,190.0,Run,Run,5.1,8.7,0,2022-02-12T14:04:30Z,(GMT-05:00) America/New_York,115.0,37.0,0.0,0.0,81.5,1.0,2.7333333333333343,1.0,3.700000000000003,62.733333333333334,63.7,11:58
20 min Recovery Ride with Bradley Rose,4.8399829932,19.25,19.25,0,0.0,Ride,Ride,15.1,21.6,0,2022-02-10T23:22:00Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,79.4,0.0,19.25,0.0,19.25,19.25,19.25,3:59
Afternoon Run,3.4759493740000003,35.083333333333336,35.083333333333336,0,75.0,Run,Run,5.9,9.2,0,2022-02-10T22:13:56Z,(GMT-05:00) America/New_York,51.0,10.0,0.0,0.0,83.9,0.0,35.083333333333336,0.0,35.083333333333336,35.083333333333336,35.083333333333336,10:06
5 min Cool Down Ride with Bradley Rose,1.2500120407000002,4.966666666666667,4.966666666666667,0,0.0,Ride,Ride,15.1,18.0,0,2022-02-09T23:47:05Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,90.3,0.0,4.966666666666667,0.0,4.966666666666667,4.966666666666667,4.966666666666667,3:58
30 min Power Zone Endurance Ride with Denis Morton,7.839962181200001,29.966666666666665,29.966666666666665,0,0.0,Ride,Ride,15.7,18.0,0,2022-02-09T23:16:17Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,86.8,0.0,29.966666666666665,0.0,29.966666666666665,29.966666666666665,29.966666666666665,3:49
Afternoon Run,2.4467725867,25.316666666666666,25.316666666666666,0,38.0,Run,Run,5.8,8.7,0,2022-02-09T22:22:08Z,(GMT-05:00) America/New_York,29.0,9.0,0.0,0.0,83.9,0.0,25.316666666666666,0.0,25.316666666666666,25.316666666666666,25.316666666666666,10:21
Afternoon Run,3.467871551,34.983333333333334,35.05,0,95.0,Run,Run,5.9,8.1,0,2022-02-08T21:57:13Z,(GMT-05:00) America/New_York,82.0,22.0,0.0,0.0,83.5,0.0,34.983333333333334,0.0,35.05,34.983333333333334,35.05,10:06
5 min Cool Down Ride with Jenn Sherman,1.2300038945,4.95,4.95,0,0.0,Ride,Ride,14.9,18.0,0,2022-02-06T23:51:07Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,83.2,0.0,4.95,0.0,4.95,4.95,4.95,4:01
75 min Power Zone Endurance Ride with Matt Wilpers,20.0299563221,73.66666666666667,73.66666666666667,0,0.0,Ride,Ride,16.3,21.6,0,2022-02-06T22:37:55Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,87.7,1.0,13.666666666666671,1.0,13.666666666666671,73.66666666666667,73.66666666666667,3:41
Lunch Run,3.5306921591000004,35.083333333333336,35.083333333333336,0,134.0,Run,Run,6.0,8.1,0,2022-02-06T16:45:11Z,(GMT-05:00) America/New_York,75.0,-2.0,0.0,0.0,84.0,0.0,35.083333333333336,0.0,35.083333333333336,35.083333333333336,35.083333333333336,9:56
Lunch Run,4.5637835837,49.2,50.06666666666667,0,232.0,Run,Run,5.6,8.3,0,2022-02-05T17:16:35Z,(GMT-05:00) America/New_York,168.0,83.0,0.0,0.0,82.2,0.0,49.2,0.0,50.06666666666667,49.2,50.06666666666667,10:58
5 min Cool Down Ride with Ally Love,1.2999702691,4.983333333333333,4.983333333333333,0,0.0,Ride,Ride,15.7,18.0,0,2022-02-04T22:43:26Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,76.6,0.0,4.983333333333333,0.0,4.983333333333333,4.983333333333333,4.983333333333333,3:50
45 min Power Zone Endurance Rock Ride with Christine D'Ercole,11.9799707429,44.96666666666667,44.96666666666667,0,0.0,Ride,Ride,16.0,18.0,0,2022-02-04T21:57:39Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,89.2,0.0,44.96666666666667,0.0,44.96666666666667,44.96666666666667,44.96666666666667,3:45
20 min Low Impact Ride with Cody Rigsby,4.9399615871,19.95,19.95,0,0.0,Ride,Ride,14.9,18.0,0,2022-02-03T22:51:01Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,76.2,0.0,19.95,0.0,19.95,19.95,19.95,4:02
Afternoon Run,3.4034353783,34.88333333333333,35.083333333333336,0,78.0,Run,Run,5.9,8.3,0,2022-02-03T22:02:20Z,(GMT-05:00) America/New_York,54.0,-2.0,0.0,0.0,83.0,0.0,34.88333333333333,0.0,35.083333333333336,34.88333333333333,35.083333333333336,10:18
5 min Cool Down Ride with Emma Lovewell,1.1899876021,4.966666666666667,4.966666666666667,0,0.0,Ride,Ride,14.4,15.4,0,2022-02-02T23:28:26Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,81.6,0.0,4.966666666666667,0.0,4.966666666666667,4.966666666666667,4.966666666666667,4:10
45 min Power Zone Max Ride with Matt Wilpers,12.3499971734,44.95,44.95,0,0.0,Ride,Ride,16.5,24.0,0,2022-02-02T22:42:48Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,84.9,0.0,44.95,0.0,44.95,44.95,44.95,3:38
Afternoon Run,2.4404967396,25.066666666666666,25.066666666666666,0,38.0,Run,Run,5.8,8.9,0,2022-02-02T22:04:54Z,(GMT-05:00) America/New_York,59.0,-20.0,0.0,0.0,83.9,0.0,25.066666666666666,0.0,25.066666666666666,25.066666666666666,25.066666666666666,10:16
Afternoon Run,3.3307349713,34.85,35.61666666666667,0,97.0,Run,Run,5.7,7.8,0,2022-02-01T22:07:14Z,(GMT-05:00) America/New_York,36.0,-40.0,0.0,0.0,83.6,0.0,34.85,0.0,35.61666666666667,34.85,35.61666666666667,10:42
Lunch Run,3.0109774547,31.633333333333333,31.8,0,87.0,Run,Run,5.7,8.1,0,2022-01-30T17:16:41Z,(GMT-05:00) America/New_York,66.0,-8.0,0.0,0.0,82.4,0.0,31.633333333333333,0.0,31.8,31.633333333333333,31.8,10:34
75 min Power Zone Endurance Ride with Matt Wilpers,20.3799746064,74.96666666666667,74.96666666666667,0,0.0,Ride,Ride,16.3,18.0,0,2022-01-29T22:46:49Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,86.3,1.0,14.966666666666669,1.0,14.966666666666669,74.96666666666667,74.96666666666667,3:41
Lunch Run,3.8057109637,41.25,41.516666666666666,0,103.0,Run,Run,5.5,8.3,0,2022-01-29T16:41:33Z,(GMT-05:00) America/New_York,135.0,23.0,0.0,0.0,83.3,0.0,41.25,0.0,41.516666666666666,41.25,41.516666666666666,10:55
5 min Cool Down Ride with Robin Arzón,1.2600161138,4.966666666666667,4.966666666666667,0,0.0,Ride,Ride,15.2,18.0,0,2022-01-29T00:21:14Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,89.6,0.0,4.966666666666667,0.0,4.966666666666667,4.966666666666667,4.966666666666667,3:57
45 min Power Zone Ride with Matt Wilpers,12.3399931003,44.96666666666667,44.96666666666667,0,0.0,Ride,Ride,16.5,21.6,0,2022-01-28T23:35:38Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,85.2,0.0,44.96666666666667,0.0,44.96666666666667,44.96666666666667,44.96666666666667,3:39
20 min Low Impact Ride with Denis Morton,4.6799799607,19.983333333333334,19.983333333333334,0,0.0,Ride,Ride,14.1,18.0,0,2022-01-27T22:58:41Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,81.5,0.0,19.983333333333334,0.0,19.983333333333334,19.983333333333334,19.983333333333334,4:16
Afternoon Run,2.9492131773000003,30.05,30.05,0,70.0,Run,Run,5.9,8.1,0,2022-01-27T21:58:24Z,(GMT-05:00) America/New_York,40.0,-5.0,0.0,0.0,83.6,0.0,30.05,0.0,30.05,30.05,30.05,10:11
5 min Cool Down Ride with Denis Morton,1.2199998214,4.966666666666667,4.966666666666667,0,0.0,Ride,Ride,14.7,18.0,0,2022-01-26T23:20:39Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,82.8,0.0,4.966666666666667,0.0,4.966666666666667,4.966666666666667,4.966666666666667,4:04
45 min Power Zone Ride with Denis Morton,12.2499564424,44.983333333333334,44.983333333333334,0,0.0,Ride,Ride,16.3,21.6,0,2022-01-26T22:29:41Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,83.2,0.0,44.983333333333334,0.0,44.983333333333334,44.983333333333334,44.983333333333334,3:40
Afternoon Run,1.9110265105,20.05,20.05,0,39.0,Run,Run,5.7,6.9,0,2022-01-26T21:59:52Z,(GMT-05:00) America/New_York,43.0,-32.0,0.0,0.0,82.0,0.0,20.05,0.0,20.05,20.05,20.05,10:30
Afternoon Run,2.9698426945,30.133333333333333,30.133333333333333,0,71.0,Run,Run,5.9,8.7,0,2022-01-25T22:07:34Z,(GMT-05:00) America/New_York,36.0,-15.0,0.0,0.0,84.0,0.0,30.133333333333333,0.0,30.133333333333333,30.133333333333333,30.133333333333333,10:09
5 min Cool Down Ride with Cody Rigsby,1.2600161138,4.966666666666667,4.966666666666667,0,0.0,Ride,Ride,15.2,18.0,0,2022-01-23T23:24:21Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,79.9,0.0,4.966666666666667,0.0,4.966666666666667,4.966666666666667,4.966666666666667,3:57
60 min Power Zone Endurance Ride with Matt Wilpers,16.2399660447,59.95,59.95,0,0.0,Ride,Ride,16.3,21.6,0,2022-01-23T22:23:48Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,84.4,0.0,59.95,0.0,59.95,59.95,59.95,3:41
Morning Run,3.0048880189,30.016666666666666,30.083333333333332,0,74.0,Run,Run,6.0,7.6,0,2022-01-23T15:40:14Z,(GMT-05:00) America/New_York,53.0,-17.0,0.0,0.0,84.1,0.0,30.016666666666666,0.0,30.083333333333332,30.016666666666666,30.083333333333332,10:01
Morning Run,3.0811302406000003,35.583333333333336,36.516666666666666,0,149.0,Run,Run,5.2,8.3,0,2022-01-22T14:49:41Z,(GMT-05:00) America/New_York,77.0,4.0,0.0,0.0,82.6,0.0,35.583333333333336,0.0,36.516666666666666,35.583333333333336,36.516666666666666,11:51
5 min Cool Down Ride with Hannah Corbin,1.2099957483,4.966666666666667,4.966666666666667,0,0.0,Ride,Ride,14.6,21.6,0,2022-01-21T22:13:26Z,(GMT-05:00) America/New_York,0.0,0.0,0.0,0.0,77.7,0.0,4.966666666666667,0.0,4.966666666666667,4.966666666666667,4.966666666666667,4:06
